,white,black,white_elo,black_elo,result,nmoves,nstarting_move,pgn_base,temperature,random_engine,has_illegal,illegal_move,folder_name,pgn_base_moves,base_pgn_prompt
769,text-davinci-003,Stockfish,?,1694,*,28,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,Qf4,/app/games/gameeb3c6f4c-59f9-428a-ad44-4398a9fe4c44,,True
770,RANDOM chess engine,text-davinci-003,?,?,*,31,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,True,True,Bg4,/app/games/game401ee095-f2d9-41ae-8de0-f6ddbb4e433c,,True
771,gpt-4,RANDOM chess engine,?,?,1-0,35,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,False,,/app/games/gamee6f4b633-844b-4b16-9ec4-e95c0c61cb1a,,False
772,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,62,11,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1. g4 f5 2. a3 Nh6 3. b3 d5 4. h4 Qd6 5. Bb2 Nd7 6. h5 Qa6 7. d3 g5 8. Bg7 Nxg4 9. Bxf8 Qc6 10. Nc3 f4 11.",0.0,False,False,,/app/games/game3179c6e9-935e-4f59-b932-268fd10356fc,1. g4 f5 2. a3 Nh6 3. b3 d5 4. h4 Qd6 5. Bb2 Nd7 6. h5 Qa6 7. d3 g5 8. Bg7 Nxg4 9. Bxf8 Qc6 10. Nc3 f4,True
773,RANDOM chess engine,gpt-4,?,?,*,33,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,True,17...,/app/games/gamedd90ac78-1f2f-4346-b68b-2b727c00da46,,False
774,Stockfish,gpt-3.5-turbo-instruct,1871,?,0-1,86,1,"[Event ""Chess tournament""]
[Site ""Rennes FRA""]
[Date ""2023.12.09""]
[Round ""7""]
[White ""MVL, Magnus""]
[Black ""Ivanchuk, Ian""]
[Result ""1-0""]
[WhiteElo ""2737""]
[BlackElo ""2612""]

1.",0.0,False,False,,/app/games/game1857c9bf-377d-40a2-914a-735b02e1c107,,False
775,gpt-3.5-turbo,RANDOM chess engine,?,?,*,34,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,True,Bxf8,/app/games/gamef35948a0-7129-4ad3-a65f-864b32f66d9f,,False
776,gpt-3.5-turbo-instruct,Stockfish,?,1785,0-1,70,1,"[Event ""Chess tournament""]
[Site ""Rennes FRA""]
[Date ""2023.12.09""]
[Round ""7""]
[White ""MVL, Magnus""]
[Black ""Ivanchuk, Ian""]
[Result ""1-0""]
[WhiteElo ""2737""]
[BlackElo ""2612""]

1.",0.0,False,False,,/app/games/gamea2a11dc2-f9ce-412c-9b5e-4a6562da983d,,False
777,Stockfish,gpt-3.5-turbo-instruct,1785,?,*,91,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.8,False,True,1-0,/app/games/game471fec02-e55b-4784-99f4-cd9cc8942450,,True
778,RANDOM chess engine,gpt-3.5-turbo-instruct,?,?,0-1,28,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,True,False,,/app/games/gamef385c3d6-e1b1-4c99-8ca1-e00cd3e2033d,,True
779,gpt-4,RANDOM chess engine,?,?,1-0,47,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,False,,/app/games/game81a206c3-fe10-40f9-8428-d076c431e852,,False
780,Stockfish,gpt-4,1871,?,1-0,113,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,False,False,,/app/games/game909b1b37-36ed-45fb-8fa0-c4d164a0794a,,False
781,gpt-3.5-turbo-instruct,RANDOM chess engine,?,?,1-0,23,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,True,False,,/app/games/gamee962903c-7c2c-414f-9835-d64a3c39e942,,True
782,Stockfish,gpt-3.5-turbo-instruct,1785,?,1/2-1/2,221,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/game7dd93f1d-0f92-4a76-874f-b87153f09a04,,True
783,gpt-3.5-turbo-instruct,Stockfish,?,1785,0-1,198,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/game09947e0c-d505-46e9-a341-4d59e634a142,,True
784,Stockfish,gpt-3.5-turbo-instruct,1871,?,*,71,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,1-0,/app/games/game9308ca4b-a6ef-42e5-ac3e-b2238979f621,,True
785,RANDOM chess engine,gpt-4,?,?,*,33,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,True,Rxg8,/app/games/game1ab6fd05-977b-4411-ad66-afa6a230d232,,False
786,gpt-4,RANDOM chess engine,?,?,1-0,15,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,False,,/app/games/gamee8b4784b-db75-4007-9eb5-1d5ac6528fd5,,False
787,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,76,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.8,False,False,,/app/games/game81b061bd-f024-4be7-b5a8-c732afc36c92,,True
788,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,84,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/gamef94189c5-e55c-4364-913b-e4c393b7a2bb,,True
789,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,50,11,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1. c3 h5 2. e4 e5 3. g3 f6 4. Ne2 c6 5. Qb3 Qa5 6. Nf4 Ne7 7. Qxb7 Rh6 8. Nxh5 a6 9. Nxg7+ Kf7 10. d3 Bxb7 11.",0.0,False,False,,/app/games/game135cd8ba-a59d-4d0f-a88e-0f31f0669cd4,1. c3 h5 2. e4 e5 3. g3 f6 4. Ne2 c6 5. Qb3 Qa5 6. Nf4 Ne7 7. Qxb7 Rh6 8. Nxh5 a6 9. Nxg7+ Kf7 10. d3 Bxb7,True
790,gpt-3.5-turbo-instruct,RANDOM chess engine,?,?,1-0,35,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,True,False,,/app/games/game0ef565cf-24b7-4514-b8f6-286a0c205e15,,True
791,gpt-3.5-turbo-instruct,Stockfish,?,1871,1/2-1/2,290,1,"[Event ""Chess tournament""]
[Site ""Rennes FRA""]
[Date ""2023.12.09""]
[Round ""7""]
[White ""MVL, Magnus""]
[Black ""Ivanchuk, Ian""]
[Result ""1-0""]
[WhiteElo ""2737""]
[BlackElo ""2612""]

1.",0.0,False,False,,/app/games/game6ceeed32-b952-4496-a5ce-b8142eda01d2,,False
792,gpt-3.5-turbo,Stockfish,?,1871,*,24,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,False,True,Nxd1,/app/games/game80c7e9bf-3159-41e6-a10b-7cdce2a013bc,,False
793,text-davinci-003,Stockfish,?,1694,*,14,1,"[Event ""Chess tournament""]
[Site ""Rennes FRA""]
[Date ""2023.12.09""]
[Round ""7""]
[White ""MVL, Magnus""]
[Black ""Ivanchuk, Ian""]
[Result ""1-0""]
[WhiteElo ""2737""]
[BlackElo ""2612""]

1.",0.0,False,True,O-O,/app/games/game955e5500-81a7-4df2-a0c7-3faff0bafb15,,False
794,gpt-3.5-turbo-instruct,Stockfish,?,1597,1-0,61,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/gameb7999c20-58b6-4696-9fe5-f2ba6c57fca7,,True
795,gpt-3.5-turbo-instruct,Stockfish,?,1785,0-1,50,2,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1. e4 c5 2.",0.0,False,False,,/app/games/game65e013bb-4166-4f72-a795-4ce70bb7f818,1. e4 c5,True
796,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,230,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/gamece7187d2-3ec5-4d85-bdf1-e86fcfbcd427,,True
797,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,30,11,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1. e4 g5 2. b4 d5 3. Qh5 Bd7 4. d3 a6 5. Bd2 c6 6. Bc3 Nh6 7. Nd2 dxe4 8. Ke2 a5 9. Rb1 Bh3 10. d4 b6 11.",0.0,False,False,,/app/games/game1ab8281a-021d-4ccd-9e45-512f345077ec,1. e4 g5 2. b4 d5 3. Qh5 Bd7 4. d3 a6 5. Bd2 c6 6. Bc3 Nh6 7. Nd2 dxe4 8. Ke2 a5 9. Rb1 Bh3 10. d4 b6,True
798,Stockfish,gpt-3.5-turbo-instruct,1785,?,*,83,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.8,False,True,1-,/app/games/game8ed646ee-4f80-428d-bb0e-724d4398c32d,,True
799,RANDOM chess engine,gpt-3.5-turbo-instruct,?,?,0-1,44,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,True,False,,/app/games/game50b8e50c-8645-495c-8136-74f0e4c0c582,,True
800,gpt-3.5-turbo-instruct,Stockfish,?,1597,1-0,63,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/game9a6d73f1-511b-4706-a9ae-2e0744ed7e5f,,True
801,gpt-3.5-turbo,RANDOM chess engine,?,?,*,28,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,True,fxg8=Q,/app/games/game5b1555ab-a92e-499d-be15-b5cf9cccad08,,False
802,Stockfish,gpt-4,1871,?,1-0,77,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,False,False,,/app/games/game010a9cb9-77b1-4c0a-b6d2-39605324fb8b,,False
803,Stockfish,gpt-3.5-turbo-instruct,1871,?,*,81,1,"[Event ""Chess tournament""]
[Site ""Rennes FRA""]
[Date ""2023.12.09""]
[Round ""7""]
[White ""MVL, Magnus""]
[Black ""Ivanchuk, Ian""]
[Result ""1-0""]
[WhiteElo ""2737""]
[BlackElo ""2612""]

1.",0.0,False,True,1-0,/app/games/game2136c274-a584-49e1-b879-b8187ec0796d,,False
804,Stockfish,gpt-3.5-turbo-instruct,1785,?,*,55,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,True,1-0,/app/games/game81394b78-37bc-4431-bd72-8ccff199ab9c,,True
805,gpt-3.5-turbo-instruct,Stockfish,?,1871,1/2-1/2,240,11,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1. e3 a6 2. Qh5 g5 3. Qh4 h6 4. g4 Rh7 5. b3 b5 6. a3 e6 7. Kd1 Ra7 8. Nh3 d5 9. Nxg5 d4 10. Nh3 Qd6 11.",0.0,False,False,,/app/games/game43e6ca3c-6bf4-4f2d-85b5-f361d6b7893c,1. e3 a6 2. Qh5 g5 3. Qh4 h6 4. g4 Rh7 5. b3 b5 6. a3 e6 7. Kd1 Ra7 8. Nh3 d5 9. Nxg5 d4 10. Nh3 Qd6,True
806,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,102,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.8,False,False,,/app/games/gamec365e24a-2a4c-4cc6-8c16-9ec25d795b3a,,True
807,gpt-3.5-turbo,Stockfish,?,1694,*,16,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,False,True,Bxc6,/app/games/gamefdb72f62-aaf6-40dd-98de-7f6f4bc6a405,,False
808,gpt-3.5-turbo-instruct,Stockfish,?,1785,0-1,42,11,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1. Na3 a6 2. h3 f6 3. Nb1 h5 4. d4 Rh6 5. Qd3 b5 6. Qg3 Rg6 7. Bf4 Kf7 8. Nd2 Rg5 9. Qd3 Nh6 10. Nb1 Rxg2 11.",0.0,False,False,,/app/games/game66b23efd-001d-4342-8144-d000024c5bc3,1. Na3 a6 2. h3 f6 3. Nb1 h5 4. d4 Rh6 5. Qd3 b5 6. Qg3 Rg6 7. Bf4 Kf7 8. Nd2 Rg5 9. Qd3 Nh6 10. Nb1 Rxg2,True
809,gpt-4,RANDOM chess engine,?,?,1-0,51,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,False,,/app/games/game4a23cce4-60aa-4111-a6c6-0844b08e9b5c,,False
810,gpt-3.5-turbo-instruct,Stockfish,?,1954,0-1,118,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/gamed8798709-bd66-458b-826a-796130248455,,True
811,gpt-4,RANDOM chess engine,?,?,1-0,51,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,False,,/app/games/game57196c39-5f95-4d6a-9c69-6899f558c1f0,,False
812,gpt-4,RANDOM chess engine,?,?,*,16,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,True,exd8,/app/games/game687739e3-5136-498b-a7b2-a887e1286a2c,,False
813,Stockfish,gpt-3.5-turbo-instruct,1871,?,0-1,82,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/game774af9ba-87db-44cf-a842-0c4563cf64bd,,True
814,RANDOM chess engine,gpt-4,?,?,0-1,46,1,It is your turn! You have white pieces. Please complete the chess game using PGN notation. 1.,0.0,True,False,,/app/games/gamef663a0bf-960c-45b9-a643-fe79b0411afd,,False
815,gpt-3.5-turbo-instruct,Stockfish,?,1871,0-1,78,1,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1.",0.0,False,False,,/app/games/game9009292f-1d15-49e8-9cdc-e1859322d00c,,True
816,gpt-3.5-turbo-instruct,Stockfish,?,1785,0-1,22,11,"[Event ""FIDE World Championship Match 2024""]
[Site ""Los Angeles, USA""]
[Date ""2024.12.01""]
[Round ""5""]
[White ""Carlsen, Magnus""]
[Black ""Nepomniachtchi, Ian""]
[Result ""1-0""]
[WhiteElo ""2885""]
[WhiteTitle ""GM""]
[WhiteFideId ""1503014""]
[BlackElo ""2812""]
[BlackTitle ""GM""]
[BlackFideId ""4168119""]
[TimeControl ""40/7200:20/3600:900+30""]
[UTCDate ""2024.11.27""]
[UTCTime ""09:01:25""]
[Variant ""Standard""]

1. g3 f6 2. a4 g6 3. c4 Kf7 4. Ra3 Bh6 5. f4 e6 6. Re3 Bg7 7. Nc3 Nc6 8. c5 Bf8 9. g4 Bh6 10. Re4 f5 11.",0.0,False,False,,/app/games/game7f234286-8554-4440-a3fb-b5e0730486ff,1. g3 f6 2. a4 g6 3. c4 Kf7 4. Ra3 Bh6 5. f4 e6 6. Re3 Bg7 7. Nc3 Nc6 8. c5 Bf8 9. g4 Bh6 10. Re4 f5,True
